ID,NAME,NUM,DATE,RECORD,STATUS,LAT,LONG,WIND,PRESS
AL071853,UNNAMED,1,1853/09/28-12:00,,TS,15.0N,37.0W,50,-999
AL081853,UNNAMED,14,1853/10/19-00:00,,HU,27.5N,78.5W,70,-999
AL081853,UNNAMED,14,1853/10/19-06:00,,HU,28.0N,78.9W,70,-999
AL081853,UNNAMED,14,1853/10/19-12:00,,HU,28.5N,79.3W,80,-999
AL081853,UNNAMED,14,1853/10/19-18:00,,HU,28.9N,79.6W,80,-999
AL081853,UNNAMED,14,1853/10/20-00:00,,HU,29.3N,79.9W,80,-999
AL081853,UNNAMED,14,1853/10/20-06:00,,HU,29.7N,80.2W,80,-999
AL081853,UNNAMED,14,1853/10/20-12:00,,HU,30.0N,80.5W,90,-999
AL081853,UNNAMED,14,1853/10/20-18:00,,HU,30.3N,80.7W,90,-999
AL081853,UNNAMED,14,1853/10/21-00:00,,HU,30.6N,80.9W,90,-999
AL081853,UNNAMED,14,1853/10/21-06:00,,HU,30.9N,80.9W,90,-999
AL081853,UNNAMED,14,1853/10/21-12:00,,HU,31.3N,80.6W,80,-999
AL081853,UNNAMED,14,1853/10/21-18:00,,HU,31.7N,80.1W,80,-999
AL081853,UNNAMED,14,1853/10/22-00:00,,HU,32.1N,79.4W,80,-999
AL081853,UNNAMED,14,1853/10/22-06:00,,HU,32.5N,78.5W,80,-999
AL011854,UNNAMED,11,1854/06/25-00:00,,TS,26.0N,92.5W,60,-999
AL011854,UNNAMED,11,1854/06/25-06:00,,TS,26.0N,93.0W,60,-999
AL011854,UNNAMED,11,1854/06/25-12:00,,HU,26.0N,93.5W,70,-999
AL011854,UNNAMED,11,1854/06/25-18:00,,HU,26.0N,94.0W,70,-999
AL011854,UNNAMED,11,1854/06/26-00:00,,HU,26.0N,94.7W,70,-999
AL011854,UNNAMED,11,1854/06/26-06:00,,HU,26.1N,95.7W,70,-999
AL011854,UNNAMED,11,1854/06/26-12:00,L,HU,26.2N,97.0W,70,-999
AL011854,UNNAMED,11,1854/06/26-18:00,,TS,26.4N,98.5W,50,-999
AL011854,UNNAMED,11,1854/06/27-00:00,,TS,26.8N,100.0W,40,-999
AL011854,UNNAMED,11,1854/06/27-06:00,,TS,27.4N,101.5W,40,-999
AL011854,UNNAMED,11,1854/06/27-12:00,,TS,28.0N,103.0W,40,-999
AL021854,UNNAMED,1,1854/08/23-12:00,,TS,33.0N,55.0W,60,-999
AL031854,UNNAMED,25,1854/09/07-00:00,,HU,26.4N,76.6W,110,-999
AL031854,UNNAMED,25,1854/09/07-06:00,,HU,27.2N,77.6W,110,-999
AL031854,UNNAMED,25,1854/09/07-12:00,,HU,28.0N,78.6W,110,938
AL031854,UNNAMED,25,1854/09/07-18:00,,HU,28.8N,79.6W,110,-999
AL031854,UNNAMED,25,1854/09/08-00:00,,HU,29.6N,80.3W,110,-999
AL031854,UNNAMED,25,1854/09/08-06:00,,HU,30.4N,80.6W,110,-999
AL031854,UNNAMED,25,1854/09/08-12:00,,HU,31.1N,80.9W,100,-999
AL031854,UNNAMED,25,1854/09/08-18:00,,HU,31.6N,81.1W,100,950
AL031854,UNNAMED,25,1854/09/08-20:00,L,HU,31.7N,81.1W,100,950
AL031854,UNNAMED,25,1854/09/09-00:00,,HU,32.0N,81.3W,80,-999
AL031854,UNNAMED,25,1854/09/09-06:00,,HU,32.5N,81.5W,70,-999
AL031854,UNNAMED,25,1854/09/09-12:00,,TS,33.2N,81.5W,60,-999
AL031854,UNNAMED,25,1854/09/09-18:00,,TS,34.3N,80.5W,50,-999
AL031854,UNNAMED,25,1854/09/10-00:00,,TS,35.5N,78.1W,40,-999
AL031854,UNNAMED,25,1854/09/10-06:00,,TS,36.8N,75.9W,40,-999
AL031854,UNNAMED,25,1854/09/10-12:00,,TS,37.8N,74.0W,50,-999
AL031854,UNNAMED,25,1854/09/10-18:00,,TS,38.4N,71.9W,60,-999
AL031854,UNNAMED,25,1854/09/11-00:00,,HU,38.8N,69.5W,70,-999
AL031854,UNNAMED,25,1854/09/11-06:00,,HU,39.0N,67.3W,80,-999
AL031854,UNNAMED,25,1854/09/11-12:00,,HU,39.4N,65.0W,90,-999
AL031854,UNNAMED,25,1854/09/11-18:00,,HU,39.5N,61.8W,90,-999
AL031854,UNNAMED,25,1854/09/12-00:00,,HU,39.8N,58.3W,90,-999
AL031854,UNNAMED,25,1854/09/12-06:00,,HU,40.0N,55.1W,90,-999
AL031854,UNNAMED,25,1854/09/12-12:00,,HU,40.0N,52.0W,80,-999
AL031854,UNNAMED,25,1854/09/12-18:00,,HU,40.2N,48.0W,80,-999
AL041854,UNNAMED,11,1854/09/18-00:00,,HU,28.2N,93.6W,90,-999
AL041854,UNNAMED,11,1854/09/18-06:00,,HU,28.4N,94.1W,90,-999
AL041854,UNNAMED,11,1854/09/18-12:00,,HU,28.6N,94.6W,90,-999
AL041854,UNNAMED,11,1854/09/18-18:00,,HU,28.8N,95.1W,90,-999
AL041854,UNNAMED,11,1854/09/18-21:00,L,HU,28.9N,95.3W,90,-999
AL041854,UNNAMED,11,1854/09/19-00:00,,HU,29.0N,95.6W,80,-999
AL041854,UNNAMED,11,1854/09/19-06:00,,HU,29.2N,96.1W,70,-999
AL041854,UNNAMED,11,1854/09/19-12:00,,TS,29.4N,96.5W,60,-999
AL041854,UNNAMED,11,1854/09/19-18:00,,TS,29.7N,96.6W,60,-999
AL041854,UNNAMED,11,1854/09/20-00:00,,TS,30.0N,96.4W,50,-999
AL041854,UNNAMED,11,1854/09/20-06:00,,TS,30.3N,96.0W,40,-999
AL051854,UNNAMED,12,1854/10/20-00:00,,TS,25.0N,67.6W,50,-999
AL051854,UNNAMED,12,1854/10/20-06:00,,TS,25.8N,67.6W,50,-999
AL051854,UNNAMED,12,1854/10/20-12:00,,TS,26.7N,67.6W,50,-999
AL051854,UNNAMED,12,1854/10/20-18:00,,TS,27.6N,67.5W,50,-999
AL051854,UNNAMED,12,1854/10/21-00:00,,TS,28.6N,67.3W,60,-999
AL051854,UNNAMED,12,1854/10/21-06:00,,TS,29.5N,67.0W,60,-999
AL051854,UNNAMED,12,1854/10/21-12:00,,TS,30.3N,66.6W,60,-999
AL051854,UNNAMED,12,1854/10/21-18:00,,TS,31.5N,65.6W,60,-999
AL051854,UNNAMED,12,1854/10/22-00:00,,TS,32.4N,64.3W,60,-999
AL051854,UNNAMED,12,1854/10/22-06:00,,TS,33.0N,62.8W,60,-999
AL051854,UNNAMED,12,1854/10/22-12:00,,TS,33.5N,61.0W,50,-999
AL051854,UNNAMED,12,1854/10/22-18:00,,TS,34.2N,58.7W,50,-999
AL011855,UNNAMED,1,1855/08/06-12:00,,HU,22.2N,98.0W,90,-999
AL021855,UNNAMED,6,1855/08/10-00:00,,HU,44.0N,42.0W,90,-999
AL021855,UNNAMED,6,1855/08/10-06:00,,HU,46.0N,39.0W,90,-999
AL021855,UNNAMED,6,1855/08/10-12:00,,HU,48.0N,36.0W,90,-999
AL021855,UNNAMED,6,1855/08/10-18:00,,HU,50.0N,32.5W,90,-999
AL021855,UNNAMED,6,1855/08/11-00:00,,HU,52.0N,29.0W,90,-999
AL021855,UNNAMED,6,1855/08/11-06:00,,HU,54.0N,24.0W,90,-999
AL031855,UNNAMED,1,1855/08/11-12:00,,HU,12.5N,83.0W,70,-999
AL041855,UNNAMED,16,1855/08/24-00:00,,TS,12.0N,55.9W,50,-999
AL041855,UNNAMED,16,1855/08/24-06:00,,TS,12.0N,57.1W,50,-999
AL041855,UNNAMED,16,1855/08/24-12:00,,TS,12.1N,58.3W,50,-999
AL041855,UNNAMED,16,1855/08/24-18:00,,TS,12.3N,59.5W,50,-999
AL041855,UNNAMED,16,1855/08/25-00:00,,TS,12.8N,60.7W,60,-999
AL041855,UNNAMED,16,1855/08/25-06:00,,TS,13.5N,61.9W,60,-999
AL041855,UNNAMED,16,1855/08/25-12:00,,TS,14.1N,62.8W,60,-999
AL041855,UNNAMED,16,1855/08/25-18:00,,TS,14.8N,63.7W,60,-999
AL041855,UNNAMED,16,1855/08/26-00:00,,TS,15.6N,64.4W,60,-999
AL041855,UNNAMED,16,1855/08/26-06:00,,TS,16.4N,65.4W,60,-999
AL041855,UNNAMED,16,1855/08/26-12:00,,TS,17.1N,66.5W,60,-999
AL041855,UNNAMED,16,1855/08/26-18:00,,TS,17.7N,67.9W,60,-999
AL041855,UNNAMED,16,1855/08/27-00:00,,TS,18.4N,69.5W,50,997
AL041855,UNNAMED,16,1855/08/27-06:00,,TS,19.2N,71.1W,50,-999
AL041855,UNNAMED,16,1855/08/27-12:00,,TS,19.5N,72.3W,40,-999
AL041855,UNNAMED,16,1855/08/27-18:00,,TS,19.7N,73.6W,40,-999
AL051855,UNNAMED,11,1855/09/15-00:00,,HU,26.7N,89.1W,70,-999
AL051855,UNNAMED,11,1855/09/15-06:00,,HU,27.1N,89.1W,80,-999
AL051855,UNNAMED,11,1855/09/15-12:00,,HU,27.5N,89.3W,90,-999
AL051855,UNNAMED,11,1855/09/15-18:00,,HU,28.1N,89.4W,100,-999
AL051855,UNNAMED,11,1855/09/16-00:00,,HU,28.8N,89.5W,110,-999
AL051855,UNNAMED,11,1855/09/16-03:00,L,HU,29.2N,89.5W,110,-999
AL051855,UNNAMED,11,1855/09/16-06:00,,HU,29.6N,89.5W,110,-999
AL051855,UNNAMED,11,1855/09/16-12:00,,HU,30.2N,89.4W,100,-999
AL051855,UNNAMED,11,1855/09/16-18:00,,HU,31.0N,89.1W,70,-999
AL051855,UNNAMED,11,1855/09/17-00:00,,TS,32.0N,88.8W,50,-999
AL051855,UNNAMED,11,1855/09/17-06:00,,TS,33.0N,88.3W,40,-999
AL011856,UNNAMED,14,1856/08/09-00:00,,HU,25.0N,83.9W,70,-999
AL011856,UNNAMED,14,1856/08/09-06:00,,HU,25.7N,85.1W,80,-999
AL011856,UNNAMED,14,1856/08/09-12:00,,HU,26.3N,86.5W,90,-999
AL011856,UNNAMED,14,1856/08/09-18:00,,HU,27.0N,87.8W,100,-999
AL011856,UNNAMED,14,1856/08/10-00:00,,HU,27.7N,89.1W,110,-999
AL011856,UNNAMED,14,1856/08/10-06:00,,HU,28.2N,89.8W,120,-999
AL011856,UNNAMED,14,1856/08/10-12:00,,HU,28.7N,90.5W,130,-999
AL011856,UNNAMED,14,1856/08/10-18:00,L,HU,29.2N,91.1W,130,934
AL011856,UNNAMED,14,1856/08/11-00:00,,HU,29.7N,91.6W,110,-999
AL011856,UNNAMED,14,1856/08/11-06:00,,HU,30.0N,91.8W,80,-999
AL011856,UNNAMED,14,1856/08/11-12:00,,TS,30.3N,91.9W,60,-999
AL011856,UNNAMED,14,1856/08/11-18:00,,TS,30.6N,91.8W,50,-999
AL011856,UNNAMED,14,1856/08/12-00:00,,TS,30.9N,91.6W,40,-999
AL011856,UNNAMED,14,1856/08/12-06:00,,TS,31.3N,91.0W,40,-999
AL021856,UNNAMED,8,1856/08/13-00:00,,HU,12.1N,56.1W,70,-999
AL021856,UNNAMED,8,1856/08/13-06:00,,HU,12.1N,57.3W,70,-999
AL021856,UNNAMED,8,1856/08/13-12:00,,HU,12.1N,58.5W,70,-999
AL021856,UNNAMED,8,1856/08/13-18:00,,HU,12.1N,60.1W,70,-999
AL021856,UNNAMED,8,1856/08/14-00:00,,HU,12.1N,61.8W,70,-999
AL021856,UNNAMED,8,1856/08/14-06:00,,HU,12.1N,63.2W,70,-999
AL021856,UNNAMED,8,1856/08/14-12:00,,HU,12.1N,64.5W,70,-999
AL021856,UNNAMED,8,1856/08/14-18:00,,HU,12.1N,65.6W,70,-999
AL031856,UNNAMED,12,1856/08/19-00:00,,TS,32.5N,75.5W,50,-999
AL031856,UNNAMED,12,1856/08/19-06:00,,TS,33.8N,76.0W,50,-999
AL031856,UNNAMED,12,1856/08/19-11:00,L,TS,34.8N,76.4W,50,-999
AL031856,UNNAMED,12,1856/08/19-12:00,,TS,35.0N,76.5W,50,-999
AL031856,UNNAMED,12,1856/08/19-18:00,,TS,36.0N,76.3W,50,-999
AL031856,UNNAMED,12,1856/08/20-00:00,,TS,37.0N,76.0W,50,-999
AL031856,UNNAMED,12,1856/08/20-06:00,,TS,38.0N,75.3W,50,-999
AL031856,UNNAMED,12,1856/08/20-12:00,,TS,39.0N,74.3W,50,-999
AL031856,UNNAMED,12,1856/08/20-18:00,,TS,39.8N,73.0W,50,-999
AL031856,UNNAMED,12,1856/08/21-00:00,,TS,40.4N,71.5W,50,-999
AL031856,UNNAMED,12,1856/08/21-06:00,,TS,40.8N,69.5W,50,-999
AL031856,UNNAMED,12,1856/08/21-12:00,,TS,41.0N,67.0W,50,-999
AL041856,UNNAMED,1,1856/08/21-12:00,,TS,23.0N,82.5W,50,-999
AL051856,UNNAMED,40,1856/08/25-00:00,,HU,21.0N,69.8W,70,-999
AL051856,UNNAMED,40,1856/08/25-06:00,,HU,21.0N,70.8W,70,-999
AL051856,UNNAMED,40,1856/08/25-12:00,,HU,21.1N,71.9W,70,-999
AL051856,UNNAMED,40,1856/08/25-18:00,,HU,21.2N,72.8W,70,-999
AL051856,UNNAMED,40,1856/08/26-00:00,,HU,21.6N,73.9W,70,-999
AL051856,UNNAMED,40,1856/08/26-06:00,,HU,21.7N,74.8W,70,-999
AL051856,UNNAMED,40,1856/08/26-12:00,,HU,22.0N,75.9W,80,-999
AL051856,UNNAMED,40,1856/08/26-18:00,,HU,22.2N,76.6W,80,-999
AL051856,UNNAMED,40,1856/08/27-00:00,,HU,22.4N,77.6W,80,-999
AL051856,UNNAMED,40,1856/08/27-06:00,,HU,22.6N,78.6W,80,-999
AL051856,UNNAMED,40,1856/08/27-12:00,,HU,22.7N,79.5W,90,-999
AL051856,UNNAMED,40,1856/08/27-18:00,,HU,22.7N,80.6W,80,-999
AL051856,UNNAMED,40,1856/08/28-00:00,,HU,22.9N,81.6W,80,-999
AL051856,UNNAMED,40,1856/08/28-06:00,,HU,23.0N,82.9W,90,969
AL051856,UNNAMED,40,1856/08/28-12:00,,HU,23.2N,84.0W,90,-999
AL051856,UNNAMED,40,1856/08/28-18:00,,HU,23.6N,84.6W,90,-999
AL051856,UNNAMED,40,1856/08/29-00:00,,HU,23.9N,85.1W,90,-999
AL051856,UNNAMED,40,1856/08/29-06:00,,HU,24.2N,85.6W,90,-999
AL051856,UNNAMED,40,1856/08/29-12:00,,HU,24.7N,86.4W,90,-999
AL051856,UNNAMED,40,1856/08/29-18:00,,HU,24.9N,86.8W,90,-999
AL051856,UNNAMED,40,1856/08/30-00:00,,HU,25.2N,87.1W,100,-999
AL051856,UNNAMED,40,1856/08/30-06:00,,HU,25.6N,87.3W,100,-999
AL051856,UNNAMED,40,1856/08/30-12:00,,HU,26.2N,87.4W,100,-999
AL051856,UNNAMED,40,1856/08/30-18:00,,HU,27.5N,87.3W,100,-999
AL051856,UNNAMED,40,1856/08/31-00:00,,HU,28.9N,86.6W,90,-999
AL051856,UNNAMED,40,1856/08/31-06:00,L,HU,30.2N,85.9W,90,-999
AL051856,UNNAMED,40,1856/08/31-12:00,,HU,31.1N,84.8W,70,-999
AL051856,UNNAMED,40,1856/08/31-18:00,,TS,32.2N,83.3W,60,-999
AL051856,UNNAMED,40,1856/09/01-00:00,,TS,33.0N,81.6W,50,-999
AL051856,UNNAMED,40,1856/09/01-06:00,,TS,34.0N,79.6W,50,-999
AL051856,UNNAMED,40,1856/09/01-12:00,,TS,34.7N,77.9W,50,-999
AL051856,UNNAMED,40,1856/09/01-18:00,,TS,35.5N,75.3W,50,-999
AL051856,UNNAMED,40,1856/09/02-00:00,,TS,36.3N,72.8W,50,-999
AL051856,UNNAMED,40,1856/09/02-06:00,,TS,36.8N,70.0W,50,-999
AL051856,UNNAMED,40,1856/09/02-12:00,,TS,37.2N,67.3W,50,-999
AL051856,UNNAMED,40,1856/09/02-18:00,,TS,37.7N,64.6W,50,-999
AL051856,UNNAMED,40,1856/09/03-00:00,,TS,38.2N,61.8W,50,-999
AL051856,UNNAMED,40,1856/09/03-06:00,,TS,38.8N,58.6W,50,-999
AL051856,UNNAMED,40,1856/09/03-12:00,,TS,39.0N,56.0W,50,-999
AL051856,UNNAMED,40,1856/09/03-18:00,,TS,39.5N,52.3W,50,-999
AL061856,UNNAMED,20,1856/09/18-00:00,,TS,32.0N,48.8W,50,-999
AL061856,UNNAMED,20,1856/09/18-06:00,,TS,32.5N,48.9W,50,-999
AL061856,UNNAMED,20,1856/09/18-12:00,,TS,32.9N,49.0W,50,-999
AL061856,UNNAMED,20,1856/09/18-18:00,,TS,33.5N,49.3W,50,-999
AL061856,UNNAMED,20,1856/09/19-00:00,,TS,34.5N,49.8W,60,-999
AL061856,UNNAMED,20,1856/09/19-06:00,,TS,35.2N,50.5W,60,-999
AL061856,UNNAMED,20,1856/09/19-12:00,,HU,35.6N,51.0W,70,-999
AL061856,UNNAMED,20,1856/09/19-18:00,,HU,35.8N,51.4W,70,-999
AL061856,UNNAMED,20,1856/09/20-00:00,,HU,36.0N,51.7W,70,-999
AL061856,UNNAMED,20,1856/09/20-06:00,,HU,36.1N,52.0W,70,-999
AL061856,UNNAMED,20,1856/09/20-12:00,,HU,36.2N,52.3W,70,-999
AL061856,UNNAMED,20,1856/09/20-18:00,,HU,36.3N,52.4W,70,-999
AL061856,UNNAMED,20,1856/09/21-00:00,,TS,36.4N,52.5W,60,-999
AL061856,UNNAMED,20,1856/09/21-06:00,,TS,36.5N,52.6W,60,-999
AL061856,UNNAMED,20,1856/09/21-12:00,,TS,36.5N,52.7W,60,-999
AL061856,UNNAMED,20,1856/09/21-18:00,,TS,36.5N,52.8W,60,-999
AL061856,UNNAMED,20,1856/09/22-00:00,,TS,36.5N,52.9W,60,-999
AL061856,UNNAMED,20,1856/09/22-06:00,,TS,36.5N,53.0W,60,-999
AL061856,UNNAMED,20,1856/09/22-12:00,,TS,36.5N,53.0W,60,-999
AL061856,UNNAMED,20,1856/09/22-18:00,,TS,36.5N,53.0W,60,-999
AL011857,UNNAMED,8,1857/06/30-00:00,,TS,34.0N,74.5W,50,-999
AL011857,UNNAMED,8,1857/06/30-06:00,,TS,34.5N,73.8W,50,-999
AL011857,UNNAMED,8,1857/06/30-12:00,,TS,35.0N,72.6W,50,-999
AL011857,UNNAMED,8,1857/06/30-18:00,,TS,35.2N,71.4W,50,-999
AL011857,UNNAMED,8,1857/07/01-00:00,,TS,35.4N,70.1W,50,-999
AL011857,UNNAMED,8,1857/07/01-06:00,,TS,35.5N,68.9W,50,-999
AL011857,UNNAMED,8,1857/07/01-12:00,,TS,35.8N,67.6W,50,-999
AL011857,UNNAMED,8,1857/07/01-18:00,,TS,36.0N,66.0W,50,-999
AL021857,UNNAMED,47,1857/09/06-18:00,,TS,26.5N,73.0W,40,-999
AL021857,UNNAMED,47,1857/09/07-00:00,,TS,26.7N,72.8W,40,-999
AL021857,UNNAMED,47,1857/09/07-06:00,,TS,26.9N,72.6W,40,-999
AL021857,UNNAMED,47,1857/09/07-12:00,,TS,27.2N,72.4W,50,-999
AL021857,UNNAMED,47,1857/09/07-18:00,,TS,27.5N,72.3W,50,-999
AL021857,UNNAMED,47,1857/09/08-00:00,,TS,27.7N,72.5W,50,-999
AL021857,UNNAMED,47,1857/09/08-06:00,,TS,27.9N,72.7W,50,-999
AL021857,UNNAMED,47,1857/09/08-12:00,,TS,28.1N,72.9W,60,-999
AL021857,UNNAMED,47,1857/09/08-18:00,,TS,28.3N,73.0W,60,-999
AL021857,UNNAMED,47,1857/09/09-00:00,,TS,28.7N,73.6W,60,-999
AL021857,UNNAMED,47,1857/09/09-06:00,,HU,29.1N,74.2W,70,-999
AL021857,UNNAMED,47,1857/09/09-12:00,,HU,29.5N,74.7W,70,-999
AL021857,UNNAMED,47,1857/09/09-18:00,,HU,29.9N,75.3W,70,-999
AL021857,UNNAMED,47,1857/09/10-00:00,,HU,30.2N,75.8W,70,-999
AL021857,UNNAMED,47,1857/09/10-06:00,,HU,30.5N,76.2W,70,-999
AL021857,UNNAMED,47,1857/09/10-12:00,,HU,30.7N,76.7W,80,-999
AL021857,UNNAMED,47,1857/09/10-18:00,,HU,31.0N,77.1W,80,-999
AL021857,UNNAMED,47,1857/09/11-00:00,,HU,31.2N,77.4W,90,-999
AL021857,UNNAMED,47,1857/09/11-06:00,,HU,31.5N,77.7W,90,-999
AL021857,UNNAMED,47,1857/09/11-12:00,,HU,31.7N,78.0W,90,-999
AL021857,UNNAMED,47,1857/09/11-18:00,,HU,32.1N,78.2W,90,-999
AL021857,UNNAMED,47,1857/09/12-00:00,,HU,32.3N,78.2W,90,-999
AL021857,UNNAMED,47,1857/09/12-06:00,,HU,32.5N,78.3W,90,-999
AL021857,UNNAMED,47,1857/09/12-12:00,,HU,32.8N,78.3W,90,-999
AL021857,UNNAMED,47,1857/09/12-18:00,,HU,33.3N,78.3W,90,961
AL021857,UNNAMED,47,1857/09/13-00:00,L,HU,33.9N,78.0W,90,-999
AL021857,UNNAMED,47,1857/09/13-06:00,,HU,34.5N,77.5W,80,-999
AL021857,UNNAMED,47,1857/09/13-12:00,,HU,34.9N,77.1W,70,-999
AL021857,UNNAMED,47,1857/09/13-18:00,,TS,35.5N,76.5W,60,-999
AL021857,UNNAMED,47,1857/09/14-00:00,,TS,36.0N,76.2W,50,-999
AL021857,UNNAMED,47,1857/09/14-06:00,,TS,36.3N,75.8W,50,-999
AL021857,UNNAMED,47,1857/09/14-12:00,,TS,36.5N,74.9W,50,-999
AL021857,UNNAMED,47,1857/09/14-18:00,,TS,36.8N,73.5W,60,-999
AL021857,UNNAMED,47,1857/09/15-00:00,,TS,37.6N,71.8W,60,-999
AL021857,UNNAMED,47,1857/09/15-06:00,,HU,38.5N,69.8W,70,-999
AL021857,UNNAMED,47,1857/09/15-12:00,,HU,39.4N,67.6W,80,-999
AL021857,UNNAMED,47,1857/09/15-18:00,,HU,40.3N,65.2W,80,-999
AL021857,UNNAMED,47,1857/09/16-00:00,,HU,41.2N,61.7W,80,-999
AL021857,UNNAMED,47,1857/09/16-06:00,,HU,42.1N,58.9W,80,-999
AL021857,UNNAMED,47,1857/09/16-12:00,,HU,43.0N,56.0W,80,-999
AL021857,UNNAMED,47,1857/09/16-18:00,,HU,44.0N,53.0W,80,-999
AL021857,UNNAMED,47,1857/09/17-00:00,,HU,45.0N,50.0W,80,-999
AL021857,UNNAMED,47,1857/09/17-06:00,,HU,46.0N,46.0W,70,-999
AL021857,UNNAMED,47,1857/09/17-12:00,,TS,47.0N,42.0W,60,-999
AL021857,UNNAMED,47,1857/09/17-18:00,,EX,48.0N,38.0W,50,-999
AL021857,UNNAMED,47,1857/09/18-00:00,,EX,49.0N,34.0W,40,-999
AL021857,UNNAMED,47,1857/09/18-06:00,,EX,50.0N,30.0W,40,-999
AL031857,UNNAMED,20,1857/09/22-00:00,,HU,32.5N,73.5W,70,-999
AL031857,UNNAMED,20,1857/09/22-06:00,,HU,32.5N,73.5W,70,-999
AL031857,UNNAMED,20,1857/09/22-12:00,,HU,32.5N,73.5W,70,-999
AL031857,UNNAMED,20,1857/09/22-18:00,,HU,32.5N,73.5W,70,-999
AL031857,UNNAMED,20,1857/09/23-00:00,,HU,32.5N,73.5W,70,-999
AL031857,UNNAMED,20,1857/09/23-06:00,,HU,32.5N,73.5W,70,-999
AL031857,UNNAMED,20,1857/09/23-12:00,,HU,32.5N,73.5W,70,-999
AL031857,UNNAMED,20,1857/09/23-18:00,,HU,32.5N,73.5W,70,-999
AL031857,UNNAMED,20,1857/09/24-00:00,,HU,32.5N,73.5W,70,-999
AL031857,UNNAMED,20,1857/09/24-06:00,,HU,32.5N,73.5W,70,-999
AL031857,UNNAMED,20,1857/09/24-12:00,,HU,32.5N,73.5W,70,-999
AL031857,UNNAMED,20,1857/09/24-18:00,,HU,32.5N,73.5W,70,-999
AL031857,UNNAMED,20,1857/09/25-00:00,,HU,32.5N,73.5W,70,-999
AL031857,UNNAMED,20,1857/09/25-06:00,,HU,32.5N,73.5W,70,-999
AL031857,UNNAMED,20,1857/09/25-12:00,,HU,32.5N,73.5W,70,-999
AL031857,UNNAMED,20,1857/09/25-18:00,,HU,32.5N,73.5W,70,-999
AL031857,UNNAMED,20,1857/09/26-00:00,,HU,32.5N,73.5W,70,-999
AL031857,UNNAMED,20,1857/09/26-06:00,,HU,32.5N,73.5W,70,-999
AL031857,UNNAMED,20,1857/09/26-12:00,,HU,32.5N,73.5W,70,-999
AL031857,UNNAMED,20,1857/09/26-18:00,,HU,32.5N,73.5W,70,-999
AL041857,UNNAMED,29,1857/09/24-00:00,,TS,16.0N,54.7W,50,-999
AL041857,UNNAMED,29,1857/09/24-06:00,,TS,16.0N,56.2W,50,-999
AL041857,UNNAMED,29,1857/09/24-12:00,,TS,16.0N,57.7W,50,-999
AL041857,UNNAMED,29,1857/09/24-18:00,,TS,16.0N,59.2W,50,-999
AL041857,UNNAMED,29,1857/09/25-00:00,,TS,16.0N,61.1W,60,-999
AL041857,UNNAMED,29,1857/09/25-06:00,,TS,16.0N,63.0W,60,-999
AL041857,UNNAMED,29,1857/09/25-12:00,,TS,16.0N,64.6W,60,-999
AL041857,UNNAMED,29,1857/09/25-18:00,,TS,16.0N,66.8W,60,-999
AL041857,UNNAMED,29,1857/09/26-00:00,,HU,16.0N,68.5W,70,-999
AL041857,UNNAMED,29,1857/09/26-06:00,,HU,16.0N,70.3W,70,-999
AL041857,UNNAMED,29,1857/09/26-12:00,,HU,16.1N,72.1W,70,-999
AL041857,UNNAMED,29,1857/09/26-18:00,,HU,16.2N,73.9W,70,-999
AL041857,UNNAMED,29,1857/09/27-00:00,,HU,16.6N,75.8W,80,-999
AL041857,UNNAMED,29,1857/09/27-06:00,,HU,17.0N,78.0W,80,-999
AL041857,UNNAMED,29,1857/09/27-12:00,,HU,17.7N,80.1W,80,-999
AL041857,UNNAMED,29,1857/09/27-18:00,,HU,18.2N,81.4W,80,-999
AL041857,UNNAMED,29,1857/09/28-00:00,,HU,19.0N,82.9W,90,-999
AL041857,UNNAMED,29,1857/09/28-06:00,,HU,19.7N,84.1W,90,-999
AL041857,UNNAMED,29,1857/09/28-12:00,,HU,20.2N,85.3W,90,-999
AL041857,UNNAMED,29,1857/09/28-18:00,,HU,21.0N,86.5W,90,-999
AL041857,UNNAMED,29,1857/09/29-00:00,,HU,21.7N,87.9W,70,-999
AL041857,UNNAMED,29,1857/09/29-06:00,,TS,22.2N,89.4W,60,-999
AL041857,UNNAMED,29,1857/09/29-12:00,,TS,23.0N,91.0W,60,-999
AL041857,UNNAMED,29,1857/09/29-18:00,,TS,23.7N,92.6W,60,-999
AL041857,UNNAMED,29,1857/09/30-00:00,,TS,24.4N,94.1W,50,-999
AL041857,UNNAMED,29,1857/09/30-06:00,,TS,25.2N,95.8W,50,-999
AL041857,UNNAMED,29,1857/09/30-10:00,L,TS,25.8N,97.0W,50,-999
AL041857,UNNAMED,29,1857/09/30-12:00,,TS,26.0N,97.5W,50,-999
AL041857,UNNAMED,29,1857/09/30-18:00,,TS,27.0N,99.1W,40,-999
AL011858,UNNAMED,1,1858/06/12-12:00,,HU,19.0N,85.5W,70,-999
AL021858,UNNAMED,1,1858/08/05-12:00,,HU,45.0N,40.0W,70,-999
AL031858,UNNAMED,16,1858/09/14-00:00,,TS,25.2N,84.6W,60,-999
AL031858,UNNAMED,16,1858/09/14-06:00,,TS,26.0N,83.9W,60,-999
AL031858,UNNAMED,16,1858/09/14-12:00,,TS,26.9N,83.1W,60,-999
AL031858,UNNAMED,16,1858/09/14-15:00,L,TS,27.6N,82.7W,60,-999
AL031858,UNNAMED,16,1858/09/14-18:00,,TS,27.9N,82.0W,50,-999
AL031858,UNNAMED,16,1858/09/15-00:00,,TS,28.9N,80.8W,50,-999
